2,254.505,262.169,0.0467859,0.198988,0.535014,phone
2,361.448,288.81,1.30724,0.107415,1.2,orange
2,338.142,195.287,0.48869,0.283249,0.920513,xbox controller
2,337.773,211.396,1.0197,0.0911165,1.0582,tape measure
2,295.557,221.529,-0.0962001,0.0557129,0.235821,laser pointer
2,134.279,10.0704,-0.41657,0.00235677,0.5625,pliers
2,277.732,223.394,1.29508,0.129401,1.10132,rubiks cube
2,289.673,302.712,-0.0788509,0.0117513,0.604938,battery
2,604.451,45.7251,0.99787,0.0219173,1.29897,pen
